GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017,GEOID10,DISTRICT,PSA,NAME,POLDIST_ID,GIS_ID,SECTOR
1000000US110010076012008,"Block 2008, Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",5,2,3,0,0,0,0,0,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076012008,6,607,607,6,psa_10,6D2
1000000US110010040013001,"Block 3001, Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010040013001,2,204,204,2,psa_44,2D2
1000000US110010062021001,"Block 1001, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021001,1,102,102,1,psa_18,1D1
1000000US110010025023005,"Block 3005, Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010025023005,4,404,404,4,psa_48,4D3
1000000US110010088024005,"Block 4005, Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",192,0,182,3,1,0,0,6,192,188,0,179,3,1,0,0,5,4,0,3,0,0,0,0,1,110010088024005,5,506,506,5,psa_26,5D3
1000000US110010094002014,"Block 2014, Block Group 2, Census Tract 94, District of Columbia, District of Columbia",80,5,75,0,0,0,0,0,80,80,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,110010094002014,5,503,503,5,psa_45,5D2
1000000US110010078062001,"Block 2001, Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078062001,6,602,602,6,psa_25,6D1
1000000US110010095042000,"Block 2000, Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",60,8,52,0,0,0,0,0,60,60,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095042000,4,405,405,4,psa_49,4D2
1000000US110010095053007,"Block 3007, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",82,9,66,0,1,0,6,0,82,68,9,58,0,1,0,0,0,14,0,8,0,0,0,6,0,110010095053007,4,406,406,4,psa_54,4D2
1000000US110010025012008,"Block 2008, Block Group 2, Census Tract 25.01, District of Columbia, District of Columbia",75,29,37,0,3,0,3,3,75,70,28,37,0,3,0,0,2,5,1,0,0,0,0,3,1,110010025012008,4,404,404,4,psa_48,4D3
1000000US110010026001007,"Block 1007, Block Group 1, Census Tract 26, District of Columbia, District of Columbia",19,9,10,0,0,0,0,0,19,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,110010026001007,4,404,404,4,psa_48,4D3
1000000US110010077032000,"Block 2000, Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",16,0,16,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,110010077032000,6,603,603,6,psa_15,6D3
1000000US110010076033010,"Block 3010, Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",61,8,52,0,0,0,1,0,61,60,8,52,0,0,0,0,0,1,0,0,0,0,0,1,0,110010076033010,6,606,606,6,psa_7,6D2
1000000US110010111001019,"Block 1019, Block Group 1, Census Tract 111, District of Columbia, District of Columbia",81,9,72,0,0,0,0,0,81,81,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111001019,5,503,503,5,psa_45,5D2
1000000US110010017021019,"Block 1019, Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",103,46,49,1,2,0,2,3,103,97,42,49,1,2,0,0,3,6,4,0,0,0,0,2,0,110010017021019,4,401,401,4,psa_56,4D1
1000000US110010047021016,"Block 1016, Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010047021016,1,101,101,1,psa_20,1D1
1000000US110010099011004,"Block 1004, Block Group 1, Census Tract 99.01, District of Columbia, District of Columbia",21,0,21,0,0,0,0,0,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,110010099011004,6,605,605,6,psa_11,6D2
1000000US110010011003002,"Block 3002, Block Group 3, Census Tract 11, District of Columbia, District of Columbia",27,26,1,0,0,0,0,0,27,25,24,1,0,0,0,0,0,2,2,0,0,0,0,0,0,110010011003002,2,201,201,2,psa_55,2D1
1000000US110010058001014,"Block 1014, Block Group 1, Census Tract 58, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010058001014,1,101,101,1,psa_20,1D1
1000000US110010101001003,"Block 1003, Block Group 1, Census Tract 101, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010101001003,2,209,209,2,psa_57,2D3
1000000US110010080021012,"Block 1012, Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",115,39,73,0,2,0,0,1,115,114,39,73,0,2,0,0,0,1,0,0,0,0,0,0,1,110010080021012,1,108,108,1,psa_17,1D2
1000000US110010096032002,"Block 2002, Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",34,0,34,0,0,0,0,0,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,110010096032002,6,603,603,6,psa_15,6D3
1000000US110010015001024,"Block 1024, Block Group 1, Census Tract 15, District of Columbia, District of Columbia",51,24,24,0,3,0,0,0,51,49,22,24,0,3,0,0,0,2,2,0,0,0,0,0,0,110010015001024,2,201,201,2,psa_55,2D1
1000000US110010074042009,"Block 2009, Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",131,4,125,0,0,0,0,2,131,125,0,123,0,0,0,0,2,6,4,2,0,0,0,0,0,110010074042009,7,704,704,7,psa_5,7D2
1000000US110010075031003,"Block 1003, Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010075031003,7,701,701,7,psa_9,7D1
1000000US110010091022025,"Block 2025, Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010091022025,5,505,505,5,psa_34,5D2
1000000US110010073011081,"Block 1081, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",14,10,4,0,0,0,0,0,14,10,6,4,0,0,0,0,0,4,4,0,0,0,0,0,0,110010073011081,7,707,707,7,psa_4,7D2
1000000US110010074031007,"Block 1007, Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",101,0,98,1,1,0,0,1,101,101,0,98,1,1,0,0,1,0,0,0,0,0,0,0,0,110010074031007,7,704,704,7,psa_5,7D2
1000000US110010044002004,"Block 2004, Block Group 2, Census Tract 44, District of Columbia, District of Columbia",76,28,38,0,5,0,4,1,76,70,27,37,0,5,0,0,1,6,1,1,0,0,0,4,0,110010044002004,3,305,305,3,psa_32,3D2
1000000US110010093014002,"Block 4002, Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",66,33,24,0,4,0,0,5,66,63,30,24,0,4,0,0,5,3,3,0,0,0,0,0,0,110010093014002,5,504,504,5,psa_43,5D2
1000000US110010105002016,"Block 2016, Block Group 2, Census Tract 105, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010105002016,1,103,103,1,psa_12,1D1
1000000US110010019022017,"Block 2017, Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia",64,10,51,0,0,0,0,3,64,62,9,50,0,0,0,0,3,2,1,1,0,0,0,0,0,110010019022017,4,402,402,4,psa_53,4D1
1000000US110010099012022,"Block 2022, Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia",68,3,65,0,0,0,0,0,68,68,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,110010099012022,6,605,605,6,psa_11,6D2
1000000US110010003001001,"Block 1001, Block Group 1, Census Tract 3, District of Columbia, District of Columbia",137,132,0,1,2,0,2,0,137,134,130,0,1,2,0,1,0,3,2,0,0,0,0,1,0,110010003001001,2,204,204,2,psa_44,2D2
1000000US110010070002018,"Block 2018, Block Group 2, Census Tract 70, District of Columbia, District of Columbia",14,11,3,0,0,0,0,0,14,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110010070002018,1,106,106,1,psa_13,1D3
1000000US110010041003029,"Block 3029, Block Group 3, Census Tract 41, District of Columbia, District of Columbia",8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010041003029,2,208,208,2,psa_33,2D3
1000000US110010099012014,"Block 2014, Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia",175,7,160,0,0,0,1,7,175,170,3,159,0,0,0,1,7,5,4,1,0,0,0,0,0,110010099012014,6,605,605,6,psa_11,6D2
1000000US110010007014001,"Block 4001, Block Group 4, Census Tract 7.01, District of Columbia, District of Columbia",80,63,0,0,16,0,0,1,80,77,60,0,0,16,0,0,1,3,3,0,0,0,0,0,0,110010007014001,2,204,204,2,psa_44,2D2
1000000US110010040012003,"Block 2003, Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010040012003,3,303,303,3,psa_37,3D3
1000000US110010008021013,"Block 1013, Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",325,238,22,0,42,0,8,15,325,302,222,20,0,42,0,4,14,23,16,2,0,0,0,4,1,110010008021013,2,205,205,2,psa_46,2D2
1000000US110010088042001,"Block 2001, Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010088042001,5,506,506,5,psa_26,5D3
1000000US110010021011000,"Block 1000, Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010021011000,4,402,402,4,psa_53,4D1
1000000US110010076033002,"Block 3002, Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",53,4,45,0,0,0,0,4,53,50,4,45,0,0,0,0,1,3,0,0,0,0,0,0,3,110010076033002,6,606,606,6,psa_7,6D2
1000000US110010095041018,"Block 1018, Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",86,45,38,0,1,0,0,2,86,84,43,38,0,1,0,0,2,2,2,0,0,0,0,0,0,110010095041018,5,504,504,5,psa_43,5D2
1000000US110010027012005,"Block 2005, Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia",122,83,26,0,6,0,0,7,122,119,80,26,0,6,0,0,7,3,3,0,0,0,0,0,0,110010027012005,3,302,302,3,psa_42,3D1
1000000US110010105001005,"Block 1005, Block Group 1, Census Tract 105, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010105001005,1,105,105,1,psa_22,1D3
1000000US110010062021078,"Block 1078, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021078,2,207,207,2,psa_24,2D3
1000000US110010065002012,"Block 2012, Block Group 2, Census Tract 65, District of Columbia, District of Columbia",142,116,11,1,9,0,0,5,142,136,111,11,0,9,0,0,5,6,5,0,1,0,0,0,0,110010065002012,1,106,106,1,psa_13,1D3
1000000US110010077072004,"Block 2004, Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",62,0,62,0,0,0,0,0,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,110010077072004,6,605,605,6,psa_11,6D2
1000000US110010015003003,"Block 3003, Block Group 3, Census Tract 15, District of Columbia, District of Columbia",89,84,4,0,0,0,1,0,89,83,79,4,0,0,0,0,0,6,5,0,0,0,0,1,0,110010015003003,2,201,201,2,psa_55,2D1
1000000US110010088042014,"Block 2014, Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",91,6,84,0,0,0,0,1,91,88,3,84,0,0,0,0,1,3,3,0,0,0,0,0,0,110010088042014,5,506,506,5,psa_26,5D3
1000000US110010004002019,"Block 2019, Block Group 2, Census Tract 4, District of Columbia, District of Columbia",4,3,0,0,1,0,0,0,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110010004002019,2,204,204,2,psa_44,2D2
1000000US110010095041003,"Block 1003, Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",97,16,80,1,0,0,0,0,97,96,16,79,1,0,0,0,0,1,0,1,0,0,0,0,0,110010095041003,4,405,405,4,psa_49,4D2
1000000US110010001004029,"Block 4029, Block Group 4, Census Tract 1, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010001004029,2,206,206,2,psa_29,2D2
1000000US110010009022012,"Block 2012, Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010009022012,2,205,205,2,psa_46,2D2
1000000US110010016004001,"Block 4001, Block Group 4, Census Tract 16, District of Columbia, District of Columbia",14,1,10,0,0,0,0,3,14,14,1,10,0,0,0,0,3,0,0,0,0,0,0,0,0,110010016004001,4,401,401,4,psa_56,4D1
1000000US110010028022005,"Block 2005, Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010028022005,3,302,302,3,psa_42,3D1
1000000US110010039002004,"Block 2004, Block Group 2, Census Tract 39, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010039002004,3,303,303,3,psa_37,3D3
1000000US110010062021185,"Block 1185, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021185,2,207,207,2,psa_24,2D3
1000000US110010026001002,"Block 1002, Block Group 1, Census Tract 26, District of Columbia, District of Columbia",54,27,26,1,0,0,0,0,54,53,26,26,1,0,0,0,0,1,1,0,0,0,0,0,0,110010026001002,4,404,404,4,psa_48,4D3
1000000US110010031001012,"Block 1012, Block Group 1, Census Tract 31, District of Columbia, District of Columbia",212,65,51,4,12,0,52,28,212,119,52,50,0,12,0,1,4,93,13,1,4,0,0,51,24,110010031001012,3,302,302,3,psa_42,3D1
1000000US110010002021008,"Block 1008, Block Group 1, Census Tract 2.02, District of Columbia, District of Columbia",112,106,2,0,3,0,1,0,112,110,105,2,0,3,0,0,0,2,1,0,0,0,0,1,0,110010002021008,2,206,206,2,psa_29,2D2
1000000US110010042012000,"Block 2000, Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia",13,11,2,0,0,0,0,0,13,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,110010042012000,3,301,301,3,psa_31,3D3
1000000US110010074081004,"Block 1004, Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",188,6,181,0,0,0,0,1,188,186,6,179,0,0,0,0,1,2,0,2,0,0,0,0,0,110010074081004,7,702,702,7,psa_6,7D1
1000000US110010096021020,"Block 1020, Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010096021020,6,602,602,6,psa_25,6D1
1000000US110010076034006,"Block 4006, Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",23,1,22,0,0,0,0,0,23,23,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076034006,6,606,606,6,psa_7,6D2
1000000US110010072001001,"Block 1001, Block Group 1, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072001001,1,106,106,1,psa_13,1D3
1000000US110010091022012,"Block 2012, Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010091022012,5,505,505,5,psa_34,5D2
1000000US110010052012000,"Block 2000, Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",338,278,16,1,28,1,0,14,338,325,265,16,1,28,1,0,14,13,13,0,0,0,0,0,0,110010052012000,3,301,301,3,psa_31,3D3
1000000US110010077072017,"Block 2017, Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010077072017,6,604,604,6,psa_14,6D3
1000000US110010076034005,"Block 4005, Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",165,13,147,0,3,0,0,2,165,160,8,147,0,3,0,0,2,5,5,0,0,0,0,0,0,110010076034005,6,606,606,6,psa_7,6D2
1000000US110010068041007,"Block 1007, Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010068041007,1,108,108,1,psa_17,1D2
1000000US110010073011072,"Block 1072, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011072,7,703,703,7,psa_8,7D1
1000000US110010093014009,"Block 4009, Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",72,15,51,0,0,0,0,6,72,70,14,51,0,0,0,0,5,2,1,0,0,0,0,0,1,110010093014009,5,504,504,5,psa_43,5D2
1000000US110010004002028,"Block 2028, Block Group 2, Census Tract 4, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010004002028,2,204,204,2,psa_44,2D2
1000000US110010027023009,"Block 3009, Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",144,123,15,0,2,0,3,1,144,132,115,14,0,2,0,0,1,12,8,1,0,0,0,3,0,110010027023009,3,302,302,3,psa_42,3D1
1000000US110010095053005,"Block 3005, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",93,4,83,1,0,0,3,2,93,87,1,83,1,0,0,0,2,6,3,0,0,0,0,3,0,110010095053005,4,406,406,4,psa_54,4D2
1000000US110010010023005,"Block 3005, Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010010023005,2,202,202,2,psa_52,2D1
1000000US110010107002009,"Block 2009, Block Group 2, Census Tract 107, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010107002009,2,208,208,2,psa_33,2D3
1000000US110010002023006,"Block 3006, Block Group 3, Census Tract 2.02, District of Columbia, District of Columbia",71,63,2,0,5,0,0,1,71,70,62,2,0,5,0,0,1,1,1,0,0,0,0,0,0,110010002023006,2,206,206,2,psa_29,2D2
1000000US110010084022000,"Block 2000, Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",154,87,56,0,2,0,7,2,154,142,82,56,0,2,0,1,1,12,5,0,0,0,0,6,1,110010084022000,1,104,104,1,psa_21,1D2
1000000US110010003004004,"Block 4004, Block Group 4, Census Tract 3, District of Columbia, District of Columbia",97,75,1,0,16,0,1,4,97,91,71,1,0,16,0,0,3,6,4,0,0,0,0,1,1,110010003004004,2,204,204,2,psa_44,2D2
1000000US110010026002007,"Block 2007, Block Group 2, Census Tract 26, District of Columbia, District of Columbia",21,3,18,0,0,0,0,0,21,21,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,110010026002007,4,404,404,4,psa_48,4D3
1000000US110010058001042,"Block 1042, Block Group 1, Census Tract 58, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010058001042,2,209,209,2,psa_57,2D3
1000000US110010070002011,"Block 2011, Block Group 2, Census Tract 70, District of Columbia, District of Columbia",98,59,30,1,3,0,0,5,98,90,52,30,0,3,0,0,5,8,7,0,1,0,0,0,0,110010070002011,1,106,106,1,psa_13,1D3
1000000US110010072002061,"Block 2061, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002061,1,106,106,1,psa_13,1D3
1000000US110010016002005,"Block 2005, Block Group 2, Census Tract 16, District of Columbia, District of Columbia",45,14,31,0,0,0,0,0,45,45,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,110010016002005,4,401,401,4,psa_56,4D1
1000000US110010016003001,"Block 3001, Block Group 3, Census Tract 16, District of Columbia, District of Columbia",43,12,31,0,0,0,0,0,43,42,11,31,0,0,0,0,0,1,1,0,0,0,0,0,0,110010016003001,4,401,401,4,psa_56,4D1
1000000US110010076015000,"Block 5000, Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076015000,1,106,106,1,psa_13,1D3
1000000US110010006002005,"Block 2005, Block Group 2, Census Tract 6, District of Columbia, District of Columbia",175,152,7,0,4,0,0,12,175,169,146,7,0,4,0,0,12,6,6,0,0,0,0,0,0,110010006002005,2,203,203,2,psa_50,2D1
1000000US110010026002001,"Block 2001, Block Group 2, Census Tract 26, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010026002001,4,403,403,4,psa_51,4D1
1000000US110010075031000,"Block 1000, Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",6,0,6,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,110010075031000,7,701,701,7,psa_9,7D1
1000000US110010076042025,"Block 2025, Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",31,0,31,0,0,0,0,0,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076042025,6,606,606,6,psa_7,6D2
1000000US110010078031007,"Block 1007, Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",33,0,33,0,0,0,0,0,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078031007,6,602,602,6,psa_25,6D1
1000000US110010078082005,"Block 2005, Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",54,0,48,0,0,0,5,1,54,53,0,48,0,0,0,5,0,1,0,0,0,0,0,0,1,110010078082005,6,608,608,6,psa_19,6D1
1000000US110010095071002,"Block 1002, Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095071002,4,406,406,4,psa_54,4D2
1000000US110010108003004,"Block 3004, Block Group 3, Census Tract 108.00, District of Columbia, District of Columbia",517,373,17,2,98,3,7,17,517,486,350,17,2,97,2,3,15,31,23,0,0,1,1,4,2,110010108003004,2,207,207,2,psa_24,2D3
1000000US110010068041008,"Block 1008, Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010068041008,1,108,108,1,psa_17,1D2
1000000US110010062021217,"Block 1217, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021217,1,103,103,1,psa_12,1D1
1000000US110010047021011,"Block 1011, Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",21,1,19,0,0,0,0,1,21,19,1,17,0,0,0,0,1,2,0,2,0,0,0,0,0,110010047021011,1,101,101,1,psa_20,1D1
